Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,71,0,1,1,5,4,9
ODS,25,22,0,0,1,2,4,9
Piráti,22,21,0,0,0,1,4,9
SPD,22,19,0,0,1,2,4,9
ČSSD,15,9,0,0,3,3,4,9
KSČM,15,13,0,0,2,0,4,9
KDU-ČSL,10,7,0,1,1,1,4,9
TOP09,7,3,0,0,1,3,4,9
STAN,6,5,0,0,1,0,4,9
Celkem,200,170,0,2,11,17,4,9
