Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,37,120
Andrej Babiš,ANO,M,37,120
Andrea Babišová,ANO,Z,37,120
Ondřej Babka,ANO,N,37,120
Margita Balaštíková,ANO,Z,37,120
Josef Bělica,ANO,N,37,120
Stanislav Berkovec,ANO,Z,37,120
Jiří Bláha,ANO,Z,37,120
Richard Brabec,ANO,N,37,120
Milan Brázdil,ANO,N,37,120
Andrea Brzobohatá,ANO,Z,37,120
Jaroslav Bžoch,ANO,Z,37,120
Monika Červíčková,ANO,Z,37,120
Klára Dostálová,ANO,Z,37,120
Lenka Dražilová,ANO,N,37,120
Jaroslav Faltýnek,ANO,N,37,120
Kamal Farhan,ANO,N,37,120
Milan Feranec,ANO,Z,37,120
Eva Fialová,ANO,Z,37,120
Stanislav Fridrich,ANO,Z,37,120
Josef Hájek,ANO,Z,37,120
Milan Hnilička,ANO,Z,37,120
Ivan Jáč,ANO,Z,37,120
Miloslav Janulík,ANO,M,37,120
Aleš Juchelka,ANO,Z,37,120
Pavel Juříček,ANO,A,37,120
Iva Kalátová,ANO,N,37,120
Adam Kalous,ANO,Z,37,120
David Kasal,ANO,N,37,120
Tomáš Kohoutek,ANO,N,37,120
Martin Kolovratník,ANO,Z,37,120
Barbora Kořanová,ANO,N,37,120
Josef Kott,ANO,Z,37,120
Robert Králíček,ANO,0,37,120
Roman Kubíček,ANO,Z,37,120
Jan Kubík,ANO,N,37,120
Jaroslav Kytýr,ANO,N,37,120
Taťána Malá,ANO,Z,37,120
Přemysl Mališ,ANO,Z,37,120
Jiří Mašek,ANO,Z,37,120
Eva Matyášová,ANO,Z,37,120
Marcela Melková,ANO,N,37,120
Jana Mračková Vildumetzová,ANO,Z,37,120
Patrik Nacher,ANO,0,37,120
Marek Novák,ANO,Z,37,120
Monika Oborná,ANO,Z,37,120
Ladislav Okleštěk,ANO,A,37,120
Zuzana Ožanová,ANO,Z,37,120
Jana Pastuchová,ANO,Z,37,120
František Petrtýl,ANO,Z,37,120
Pavel Plzák,ANO,N,37,120
Milan Pour,ANO,Z,37,120
David Pražák,ANO,Z,37,120
Věra Procházková,ANO,N,37,120
Pavel Pustějovský,ANO,Z,37,120
Karel Rais,ANO,Z,37,120
Michal Ratiborský,ANO,Z,37,120
Jan Richter,ANO,Z,37,120
Miloslava Rutová,ANO,N,37,120
Pavel Růžička,ANO,Z,37,120
Jan Řehounek,ANO,Z,37,120
Petr Sadovský,ANO,Z,37,120
Jan Schiller,ANO,Z,37,120
Pavel Staněk,ANO,N,37,120
Jiří Strýček,ANO,Z,37,120
Karla Šlechtová,ANO,Z,37,120
Julius Špičák,ANO,N,37,120
David Štolpa,ANO,N,37,120
Karel Tureček,ANO,Z,37,120
Helena Válková,ANO,Z,37,120
Petr Venhoda,ANO,Z,37,120
Adam Vojtěch,ANO,M,37,120
Jan Volný,ANO,Z,37,120
Radek Vondráček,ANO,Z,37,120
Ivo Vondrák,ANO,N,37,120
Petr Vrána,ANO,N,37,120
Rostislav Vyzula,ANO,N,37,120
Radek Zlesák,ANO,Z,37,120
Ivan Adamec,ODS,A,37,120
Jan Bauer,ODS,A,37,120
Martin Baxa,ODS,A,37,120
Petr Beitl,ODS,Z,37,120
Marek Benda,ODS,A,37,120
Petr Bendl,ODS,A,37,120
Stanislav Blaha,ODS,A,37,120
Pavel Blažek,ODS,Z,37,120
Jana Černochová,ODS,A,37,120
Petr Fiala,ODS,Z,37,120
Jakub Janda,ODS,A,37,120
Karel Krejza,ODS,A,37,120
Martin Kupka,ODS,A,37,120
Jaroslav Martinů,ODS,A,37,120
Ilona Mauritzová,ODS,A,37,120
Vojtěch Munzar,ODS,A,37,120
Miroslava Němcová,ODS,A,37,120
Jan Skopeček,ODS,A,37,120
Zbyněk Stanjura,ODS,Z,37,120
Bohuslav Svoboda,ODS,A,37,120
Jiří Ventruba,ODS,A,37,120
Jan Zahradník,ODS,Z,37,120
Pavel Žáček,ODS,A,37,120
Dana Balcarová,Piráti,M,37,120
Lukáš Bartoň,Piráti,Z,37,120
Ivan Bartoš,Piráti,0,37,120
Lukáš Černohorský,Piráti,A,37,120
František Elfmark,Piráti,N,37,120
Mikuláš Ferjenčík,Piráti,A,37,120
Radek Holomčík,Piráti,M,37,120
Martin Jiránek,Piráti,Z,37,120
Lukáš Kolářík,Piráti,Z,37,120
František Kopřiva,Piráti,M,37,120
Lenka Kozlová,Piráti,A,37,120
Jan Lipavský,Piráti,A,37,120
Tomáš Martínek,Piráti,N,37,120
Jakub Michálek,Piráti,A,37,120
František Navrkal,Piráti,Z,37,120
Vojtěch Pikal,Piráti,0,37,120
Ondřej Polanský,Piráti,Z,37,120
Jan Pošvář,Piráti,N,37,120
Ondřej Profant,Piráti,Z,37,120
Olga Richterová,Piráti,0,37,120
Petr Třešňák,Piráti,0,37,120
Tomáš Vymazal,Piráti,M,37,120
Jaroslav Dvořák,SPD,N,37,120
Radim Fiala,SPD,0,37,120
Jaroslav Holík,SPD,N,37,120
Jan Hrnčíř,SPD,N,37,120
Tereza Hyťhová,SPD,N,37,120
Monika Jarošová,SPD,N,37,120
