Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,26,2
Andrej Babiš,ANO,M,26,2
Andrea Babišová,ANO,A,26,2
Margita Balaštíková,ANO,Z,26,2
Josef Bělica,ANO,A,26,2
Stanislav Berkovec,ANO,A,26,2
Jiří Bláha,ANO,M,26,2
Richard Brabec,ANO,A,26,2
Milan Brázdil,ANO,M,26,2
Andrea Brzobohatá,ANO,A,26,2
Jaroslav Bžoch,ANO,M,26,2
Monika Červíčková,ANO,A,26,2
Klára Dostálová,ANO,A,26,2
Lenka Dražilová,ANO,A,26,2
Jaroslav Faltýnek,ANO,A,26,2
Kamal Farhan,ANO,A,26,2
Milan Feranec,ANO,A,26,2
Eva Fialová,ANO,M,26,2
Stanislav Fridrich,ANO,A,26,2
Josef Hájek,ANO,A,26,2
Milan Hnilička,ANO,A,26,2
Ivan Jáč,ANO,A,26,2
Miloslav Janulík,ANO,A,26,2
Aleš Juchelka,ANO,A,26,2
Pavel Juříček,ANO,A,26,2
Iva Kalátová,ANO,A,26,2
Adam Kalous,ANO,A,26,2
David Kasal,ANO,A,26,2
Tomáš Kohoutek,ANO,Z,26,2
Martin Kolovratník,ANO,M,26,2
Barbora Kořanová,ANO,A,26,2
Josef Kott,ANO,A,26,2
Robert Králíček,ANO,A,26,2
Roman Kubíček,ANO,A,26,2
Jan Kubík,ANO,A,26,2
Jaroslav Kytýr,ANO,A,26,2
Taťána Malá,ANO,A,26,2
Přemysl Mališ,ANO,A,26,2
Jiří Mašek,ANO,Z,26,2
Eva Matyášová,ANO,Z,26,2
Radka Maxová,ANO,A,26,2
Marcela Melková,ANO,A,26,2
Jana Mračková Vildumetzová,ANO,A,26,2
Patrik Nacher,ANO,A,26,2
Marek Novák,ANO,A,26,2
Monika Oborná,ANO,A,26,2
Ladislav Okleštěk,ANO,Z,26,2
Zuzana Ožanová,ANO,A,26,2
Jana Pastuchová,ANO,A,26,2
František Petrtýl,ANO,A,26,2
Pavel Plzák,ANO,A,26,2
Milan Pour,ANO,A,26,2
David Pražák,ANO,A,26,2
Věra Procházková,ANO,A,26,2
Pavel Pustějovský,ANO,A,26,2
Karel Rais,ANO,A,26,2
Michal Ratiborský,ANO,A,26,2
Jan Richter,ANO,Z,26,2
Miloslava Rutová,ANO,A,26,2
Pavel Růžička,ANO,A,26,2
Jan Řehounek,ANO,A,26,2
Petr Sadovský,ANO,A,26,2
Jan Schiller,ANO,Z,26,2
Pavel Staněk,ANO,A,26,2
Jiří Strýček,ANO,A,26,2
Karla Šlechtová,ANO,A,26,2
Julius Špičák,ANO,Z,26,2
David Štolpa,ANO,A,26,2
Karel Tureček,ANO,A,26,2
Helena Válková,ANO,A,26,2
Petr Venhoda,ANO,A,26,2
Adam Vojtěch,ANO,A,26,2
Jan Volný,ANO,A,26,2
Radek Vondráček,ANO,A,26,2
Ivo Vondrák,ANO,A,26,2
Petr Vrána,ANO,A,26,2
Rostislav Vyzula,ANO,M,26,2
Radek Zlesák,ANO,A,26,2
Ivan Adamec,ODS,A,26,2
Jan Bauer,ODS,Z,26,2
Martin Baxa,ODS,A,26,2
Petr Beitl,ODS,A,26,2
Marek Benda,ODS,Z,26,2
Stanislav Blaha,ODS,Z,26,2
Pavel Blažek,ODS,A,26,2
Jana Černochová,ODS,M,26,2
Petr Fiala,ODS,A,26,2
Jakub Janda,ODS,A,26,2
Karel Krejza,ODS,Z,26,2
Martin Kupka,ODS,A,26,2
Zuzana Majerová Zahradníková,ODS,A,26,2
Jaroslav Martinů,ODS,A,26,2
Ilona Mauritzová,ODS,A,26,2
Vojtěch Munzar,ODS,Z,26,2
Miroslava Němcová,ODS,M,26,2
Jan Skopeček,ODS,A,26,2
Zbyněk Stanjura,ODS,A,26,2
Bohuslav Svoboda,ODS,A,26,2
Jiří Ventruba,ODS,A,26,2
Veronika Vrecionová,ODS,A,26,2
Jan Zahradník,ODS,A,26,2
Pavel Žáček,ODS,A,26,2
Dana Balcarová,Piráti,A,26,2
Lukáš Bartoň,Piráti,A,26,2
Ivan Bartoš,Piráti,A,26,2
Lukáš Černohorský,Piráti,A,26,2
František Elfmark,Piráti,A,26,2
Mikuláš Ferjenčík,Piráti,A,26,2
Radek Holomčík,Piráti,A,26,2
Martin Jiránek,Piráti,A,26,2
Lukáš Kolářík,Piráti,A,26,2
František Kopřiva,Piráti,A,26,2
Lenka Kozlová,Piráti,A,26,2
Jan Lipavský,Piráti,A,26,2
Tomáš Martínek,Piráti,A,26,2
Jakub Michálek,Piráti,M,26,2
Mikuláš Peksa,Piráti,A,26,2
Vojtěch Pikal,Piráti,A,26,2
Ondřej Polanský,Piráti,A,26,2
Jan Pošvář,Piráti,A,26,2
Ondřej Profant,Piráti,Z,26,2
Olga Richterová,Piráti,M,26,2
Petr Třešňák,Piráti,A,26,2
Tomáš Vymazal,Piráti,A,26,2
Jaroslav Dvořák,SPD,Z,26,2
Radim Fiala,SPD,A,26,2
Jaroslav Holík,SPD,A,26,2
Jan Hrnčíř,SPD,Z,26,2
Tereza Hyťhová,SPD,M,26,2
Monika Jarošová,SPD,A,26,2
Pavel Jelínek,SPD,A,26,2
Jiří Kobza,SPD,A,26,2
Jiří Kohoutek,SPD,Z,26,2
Radek Koten,SPD,Z,26,2
Jana Levová,SPD,A,26,2
Karla Maříková,SPD,A,26,2
Tomio Okamura,SPD,Z,26,2
Zdeněk Podal,SPD,A,26,2
Miloslav Rozner,SPD,A,26,2
Radek Rozvoral,SPD,A,26,2
Lucie Šafránková,SPD,A,26,2
Lubomír Španěl,SPD,Z,26,2
Radovan Vích,SPD,0,26,2
Jiří Běhounek,ČSSD,A,26,2
Jan Birke,ČSSD,A,26,2
Petr Dolínek,ČSSD,A,26,2
Jaroslav Foldyna,ČSSD,A,26,2
Alena Gajdůšková,ČSSD,Z,26,2
Jan Hamáček,ČSSD,0,26,2
Tomáš Hanzel,ČSSD,Z,26,2
Jan Chvojka,ČSSD,A,26,2
Roman Onderka,ČSSD,Z,26,2
Roman Sklenák,ČSSD,A,26,2
Antonín Staněk,ČSSD,M,26,2
Kateřina Valachová,ČSSD,Z,26,2
Ondřej Veselý,ČSSD,A,26,2
Václav Votava,ČSSD,A,26,2
Lubomír Zaorálek,ČSSD,A,26,2
Hana Aulická Jírovcová,KSČM,Z,26,2
Alexander Černý,KSČM,A,26,2
Jiří Dolejš,KSČM,A,26,2
Vojtěch Filip,KSČM,Z,26,2
Miroslav Grebeníček,KSČM,A,26,2
Stanislav Grospič,KSČM,A,26,2
Pavel Kováčik,KSČM,Z,26,2
Leo Luzar,KSČM,A,26,2
Květa Matušovská,KSČM,M,26,2
