Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,56,0,15,7,33,303
ODS,23,18,0,0,1,4,33,303
Piráti,22,20,0,0,1,1,33,303
SPD,19,0,14,0,1,4,33,303
ČSSD,15,1,2,0,5,7,33,303
KSČM,15,12,0,1,1,1,33,303
KDU-ČSL,10,5,0,0,0,5,33,303
TOP09,7,5,0,0,1,1,33,303
STAN,6,6,0,0,0,0,33,303
Nezařaz,5,0,2,0,1,2,33,303
Celkem,200,67,74,1,26,32,33,303
