Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,62,1,9,6,34,97
ODS,23,20,0,0,0,3,34,97
Piráti,22,19,0,0,1,2,34,97
SPD,19,17,0,0,1,1,34,97
ČSSD,15,0,8,2,0,5,34,97
KSČM,15,0,2,2,8,3,34,97
KDU-ČSL,10,8,0,0,0,2,34,97
TOP09,7,4,0,0,0,3,34,97
STAN,6,3,0,1,0,2,34,97
Nezařaz,5,2,0,0,3,0,34,97
Celkem,200,73,72,6,22,27,34,97
