Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,50,0,14,0,14,39,145
ODS,23,13,0,4,0,6,39,145
Piráti,22,17,0,3,0,2,39,145
SPD,19,13,0,2,0,4,39,145
ČSSD,15,8,0,3,0,4,39,145
KSČM,15,7,0,7,0,1,39,145
KDU-ČSL,10,7,0,3,0,0,39,145
TOP09,7,1,0,3,0,3,39,145
STAN,6,4,0,0,0,2,39,145
Nezařaz,5,3,0,1,0,1,39,145
Celkem,200,123,0,40,0,37,39,145
