Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,69,1,6,2,31,68
ODS,23,20,2,0,1,0,31,68
Piráti,22,20,0,0,0,2,31,68
SPD,19,0,0,1,15,3,31,68
ČSSD,15,0,13,1,0,1,31,68
KSČM,15,0,12,0,3,0,31,68
KDU-ČSL,10,9,0,0,0,1,31,68
TOP09,7,5,0,2,0,0,31,68
STAN,6,5,0,0,0,1,31,68
Nezařaz,5,3,0,1,0,1,31,68
Celkem,200,62,96,6,25,11,31,68
