Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,42,99
Andrej Babiš,ANO,M,42,99
Andrea Babišová,ANO,M,42,99
Ondřej Babka,ANO,A,42,99
Margita Balaštíková,ANO,M,42,99
Josef Bělica,ANO,M,42,99
Stanislav Berkovec,ANO,A,42,99
Jiří Bláha,ANO,M,42,99
Richard Brabec,ANO,M,42,99
Milan Brázdil,ANO,A,42,99
Andrea Brzobohatá,ANO,M,42,99
Jaroslav Bžoch,ANO,A,42,99
Monika Červíčková,ANO,A,42,99
Klára Dostálová,ANO,A,42,99
Lenka Dražilová,ANO,A,42,99
Jaroslav Faltýnek,ANO,A,42,99
Kamal Farhan,ANO,A,42,99
Milan Feranec,ANO,A,42,99
Eva Fialová,ANO,A,42,99
Stanislav Fridrich,ANO,M,42,99
Josef Hájek,ANO,M,42,99
Milan Hnilička,ANO,M,42,99
Ivan Jáč,ANO,M,42,99
Miloslav Janulík,ANO,A,42,99
Aleš Juchelka,ANO,A,42,99
Pavel Juříček,ANO,A,42,99
Iva Kalátová,ANO,M,42,99
Adam Kalous,ANO,A,42,99
David Kasal,ANO,M,42,99
Tomáš Kohoutek,ANO,A,42,99
Martin Kolovratník,ANO,M,42,99
Barbora Kořanová,ANO,A,42,99
Josef Kott,ANO,M,42,99
Robert Králíček,ANO,A,42,99
Roman Kubíček,ANO,A,42,99
Jan Kubík,ANO,M,42,99
Jaroslav Kytýr,ANO,A,42,99
Taťána Malá,ANO,M,42,99
Přemysl Mališ,ANO,M,42,99
Jiří Mašek,ANO,M,42,99
Eva Matyášová,ANO,M,42,99
Marcela Melková,ANO,A,42,99
Jana Mračková Vildumetzová,ANO,M,42,99
Patrik Nacher,ANO,A,42,99
Marek Novák,ANO,A,42,99
Monika Oborná,ANO,A,42,99
Ladislav Okleštěk,ANO,M,42,99
Zuzana Ožanová,ANO,A,42,99
Jana Pastuchová,ANO,A,42,99
František Petrtýl,ANO,A,42,99
Pavel Plzák,ANO,M,42,99
Milan Pour,ANO,M,42,99
David Pražák,ANO,A,42,99
Věra Procházková,ANO,M,42,99
Pavel Pustějovský,ANO,M,42,99
Karel Rais,ANO,A,42,99
Michal Ratiborský,ANO,M,42,99
Jan Richter,ANO,M,42,99
Miloslava Rutová,ANO,M,42,99
Pavel Růžička,ANO,A,42,99
Jan Řehounek,ANO,M,42,99
Petr Sadovský,ANO,A,42,99
Jan Schiller,ANO,M,42,99
Pavel Staněk,ANO,M,42,99
Jiří Strýček,ANO,A,42,99
Karla Šlechtová,ANO,M,42,99
Julius Špičák,ANO,A,42,99
David Štolpa,ANO,A,42,99
Karel Tureček,ANO,M,42,99
Helena Válková,ANO,A,42,99
Petr Venhoda,ANO,M,42,99
Adam Vojtěch,ANO,M,42,99
Jan Volný,ANO,M,42,99
Radek Vondráček,ANO,A,42,99
Ivo Vondrák,ANO,M,42,99
Petr Vrána,ANO,M,42,99
Rostislav Vyzula,ANO,A,42,99
Radek Zlesák,ANO,M,42,99
Ivan Adamec,ODS,M,42,99
Jan Bauer,ODS,A,42,99
Martin Baxa,ODS,A,42,99
Petr Beitl,ODS,M,42,99
Marek Benda,ODS,A,42,99
Petr Bendl,ODS,A,42,99
Stanislav Blaha,ODS,A,42,99
Pavel Blažek,ODS,A,42,99
Jana Černochová,ODS,A,42,99
Petr Fiala,ODS,A,42,99
Jakub Janda,ODS,M,42,99
Karel Krejza,ODS,M,42,99
Martin Kupka,ODS,A,42,99
Jaroslav Martinů,ODS,M,42,99
