Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,62,1,0,7,8,34,325
ODS,23,16,1,0,1,5,34,325
Piráti,22,4,0,0,17,1,34,325
SPD,19,13,0,0,2,4,34,325
ČSSD,15,5,0,1,0,9,34,325
KSČM,15,12,0,0,1,2,34,325
KDU-ČSL,10,0,3,0,1,6,34,325
TOP09,7,4,0,0,2,1,34,325
STAN,6,2,0,0,4,0,34,325
Nezařaz,5,1,0,0,2,2,34,325
Celkem,200,119,5,1,37,38,34,325
