Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,63,0,9,6,28,276
ODS,23,21,0,1,0,1,28,276
Piráti,22,20,0,0,1,1,28,276
SPD,19,15,0,0,0,4,28,276
ČSSD,15,0,9,2,3,1,28,276
KSČM,15,0,6,1,7,1,28,276
KDU-ČSL,10,9,0,1,0,0,28,276
TOP09,7,6,0,1,0,0,28,276
STAN,6,4,0,1,0,1,28,276
Nezařaz,5,3,0,0,1,1,28,276
Celkem,200,78,78,7,21,16,28,276
