Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,36,0,3,39,60,40
ODS,23,0,3,0,4,16,60,40
Piráti,22,4,1,0,6,11,60,40
SPD,19,1,0,0,9,9,60,40
ČSSD,14,0,5,0,1,8,60,40
KSČM,15,5,0,0,3,7,60,40
KDU-ČSL,10,0,0,0,4,6,60,40
TOP09,7,1,0,0,2,4,60,40
STAN,6,1,0,0,0,5,60,40
Nezařaz,6,1,0,0,0,5,60,40
Celkem,200,13,45,0,32,110,60,40
