Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,63,0,7,8,28,322
ODS,23,20,0,1,1,1,28,322
Piráti,22,22,0,0,0,0,28,322
SPD,19,17,0,0,0,2,28,322
ČSSD,15,0,8,1,4,2,28,322
KSČM,15,0,10,0,3,2,28,322
KDU-ČSL,10,9,0,0,0,1,28,322
TOP09,7,6,0,0,0,1,28,322
STAN,6,3,0,0,1,2,28,322
Nezařaz,5,3,0,0,1,1,28,322
Celkem,200,80,81,2,17,20,28,322
