Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,73,0,3,1,1,2,40
ODS,25,0,13,8,4,0,2,40
Piráti,22,0,19,0,2,1,2,40
SPD,22,21,0,0,0,1,2,40
ČSSD,15,0,4,1,6,4,2,40
KSČM,15,11,0,0,3,1,2,40
KDU-ČSL,10,0,9,0,0,1,2,40
TOP09,7,0,5,1,0,1,2,40
STAN,6,0,5,0,1,0,2,40
Celkem,200,105,55,13,17,10,2,40
