Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,28,639
Andrej Babiš,ANO,M,28,639
Andrea Babišová,ANO,Z,28,639
Margita Balaštíková,ANO,N,28,639
Josef Bělica,ANO,N,28,639
Stanislav Berkovec,ANO,N,28,639
Jiří Bláha,ANO,M,28,639
Richard Brabec,ANO,Z,28,639
Milan Brázdil,ANO,N,28,639
Andrea Brzobohatá,ANO,N,28,639
Jaroslav Bžoch,ANO,N,28,639
Monika Červíčková,ANO,N,28,639
Klára Dostálová,ANO,Z,28,639
Lenka Dražilová,ANO,N,28,639
Jaroslav Faltýnek,ANO,N,28,639
Kamal Farhan,ANO,N,28,639
Milan Feranec,ANO,N,28,639
Eva Fialová,ANO,N,28,639
Stanislav Fridrich,ANO,N,28,639
Josef Hájek,ANO,N,28,639
Milan Hnilička,ANO,N,28,639
Ivan Jáč,ANO,N,28,639
Miloslav Janulík,ANO,N,28,639
Aleš Juchelka,ANO,N,28,639
Pavel Juříček,ANO,N,28,639
Iva Kalátová,ANO,N,28,639
Adam Kalous,ANO,N,28,639
David Kasal,ANO,N,28,639
Tomáš Kohoutek,ANO,N,28,639
Martin Kolovratník,ANO,N,28,639
Barbora Kořanová,ANO,N,28,639
Josef Kott,ANO,N,28,639
Robert Králíček,ANO,N,28,639
Roman Kubíček,ANO,N,28,639
Jan Kubík,ANO,N,28,639
Jaroslav Kytýr,ANO,N,28,639
Taťána Malá,ANO,N,28,639
Přemysl Mališ,ANO,Z,28,639
Jiří Mašek,ANO,N,28,639
Eva Matyášová,ANO,N,28,639
Radka Maxová,ANO,N,28,639
Marcela Melková,ANO,N,28,639
Jana Mračková Vildumetzová,ANO,N,28,639
Patrik Nacher,ANO,Z,28,639
Marek Novák,ANO,N,28,639
Monika Oborná,ANO,N,28,639
Ladislav Okleštěk,ANO,N,28,639
Zuzana Ožanová,ANO,N,28,639
Jana Pastuchová,ANO,N,28,639
František Petrtýl,ANO,Z,28,639
Pavel Plzák,ANO,N,28,639
Milan Pour,ANO,N,28,639
David Pražák,ANO,N,28,639
Věra Procházková,ANO,N,28,639
Pavel Pustějovský,ANO,N,28,639
Karel Rais,ANO,M,28,639
Michal Ratiborský,ANO,N,28,639
Jan Richter,ANO,N,28,639
Miloslava Rutová,ANO,N,28,639
Pavel Růžička,ANO,N,28,639
Jan Řehounek,ANO,N,28,639
Petr Sadovský,ANO,N,28,639
Jan Schiller,ANO,N,28,639
Pavel Staněk,ANO,Z,28,639
Jiří Strýček,ANO,N,28,639
Karla Šlechtová,ANO,N,28,639
Julius Špičák,ANO,N,28,639
David Štolpa,ANO,N,28,639
Karel Tureček,ANO,N,28,639
Helena Válková,ANO,N,28,639
Petr Venhoda,ANO,N,28,639
Adam Vojtěch,ANO,N,28,639
Jan Volný,ANO,Z,28,639
Radek Vondráček,ANO,Z,28,639
Ivo Vondrák,ANO,N,28,639
Petr Vrána,ANO,N,28,639
Rostislav Vyzula,ANO,N,28,639
Radek Zlesák,ANO,N,28,639
Ivan Adamec,ODS,A,28,639
Jan Bauer,ODS,A,28,639
Martin Baxa,ODS,A,28,639
Petr Beitl,ODS,A,28,639
Marek Benda,ODS,Z,28,639
Stanislav Blaha,ODS,A,28,639
Pavel Blažek,ODS,A,28,639
Jana Černochová,ODS,A,28,639
Petr Fiala,ODS,A,28,639
Jakub Janda,ODS,A,28,639
Karel Krejza,ODS,A,28,639
Martin Kupka,ODS,A,28,639
Jaroslav Martinů,ODS,A,28,639
Ilona Mauritzová,ODS,A,28,639
Vojtěch Munzar,ODS,A,28,639
Miroslava Němcová,ODS,A,28,639
Jan Skopeček,ODS,A,28,639
Zbyněk Stanjura,ODS,A,28,639
Bohuslav Svoboda,ODS,A,28,639
Jiří Ventruba,ODS,A,28,639
Veronika Vrecionová,ODS,A,28,639
Jan Zahradník,ODS,A,28,639
Pavel Žáček,ODS,A,28,639
Dana Balcarová,Piráti,A,28,639
Lukáš Bartoň,Piráti,A,28,639
Ivan Bartoš,Piráti,A,28,639
Lukáš Černohorský,Piráti,A,28,639
František Elfmark,Piráti,A,28,639
Mikuláš Ferjenčík,Piráti,A,28,639
Radek Holomčík,Piráti,A,28,639
Martin Jiránek,Piráti,A,28,639
Lukáš Kolářík,Piráti,A,28,639
František Kopřiva,Piráti,A,28,639
Lenka Kozlová,Piráti,A,28,639
Jan Lipavský,Piráti,A,28,639
Tomáš Martínek,Piráti,A,28,639
Jakub Michálek,Piráti,A,28,639
Mikuláš Peksa,Piráti,M,28,639
Vojtěch Pikal,Piráti,A,28,639
Ondřej Polanský,Piráti,A,28,639
Jan Pošvář,Piráti,A,28,639
Ondřej Profant,Piráti,A,28,639
Olga Richterová,Piráti,A,28,639
Petr Třešňák,Piráti,A,28,639
Tomáš Vymazal,Piráti,A,28,639
Jaroslav Dvořák,SPD,0,28,639
Radim Fiala,SPD,A,28,639
Jaroslav Holík,SPD,A,28,639
Jan Hrnčíř,SPD,A,28,639
