Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,11,74
Andrej Babiš,ANO,A,11,74
Andrea Babišová,ANO,A,11,74
Margita Balaštíková,ANO,A,11,74
Josef Bělica,ANO,M,11,74
Stanislav Berkovec,ANO,A,11,74
Jiří Bláha,ANO,A,11,74
Richard Brabec,ANO,M,11,74
Milan Brázdil,ANO,A,11,74
Andrea Brzobohatá,ANO,A,11,74
Jaroslav Bžoch,ANO,A,11,74
Klára Dostálová,ANO,A,11,74
Lenka Dražilová,ANO,A,11,74
Jaroslav Faltýnek,ANO,A,11,74
Kamal Farhan,ANO,A,11,74
Milan Feranec,ANO,A,11,74
Eva Fialová,ANO,A,11,74
Stanislav Fridrich,ANO,A,11,74
Josef Hájek,ANO,A,11,74
Milan Hnilička,ANO,A,11,74
Ivan Jáč,ANO,A,11,74
Miloslav Janulík,ANO,A,11,74
Aleš Juchelka,ANO,A,11,74
Pavel Juříček,ANO,A,11,74
Adam Kalous,ANO,A,11,74
David Kasal,ANO,A,11,74
Tomáš Kohoutek,ANO,A,11,74
Martin Kolovratník,ANO,A,11,74
Barbora Kořanová,ANO,A,11,74
Josef Kott,ANO,A,11,74
Robert Králíček,ANO,A,11,74
Roman Kubíček,ANO,A,11,74
Jan Kubík,ANO,A,11,74
Jaroslav Kytýr,ANO,A,11,74
Taťána Malá,ANO,A,11,74
Přemysl Mališ,ANO,A,11,74
Jiří Mašek,ANO,A,11,74
Eva Matyášová,ANO,A,11,74
Radka Maxová,ANO,M,11,74
Marcela Melková,ANO,A,11,74
Jana Mračková Vildumetzová,ANO,A,11,74
Patrik Nacher,ANO,A,11,74
Marek Novák,ANO,A,11,74
Monika Oborná,ANO,A,11,74
Ladislav Okleštěk,ANO,A,11,74
Zuzana Ožanová,ANO,A,11,74
Jana Pastuchová,ANO,A,11,74
Robert Pelikán,ANO,0,11,74
František Petrtýl,ANO,A,11,74
Pavel Plzák,ANO,A,11,74
Milan Pour,ANO,A,11,74
David Pražák,ANO,A,11,74
Věra Procházková,ANO,A,11,74
Pavel Pustějovský,ANO,A,11,74
Karel Rais,ANO,A,11,74
Michal Ratiborský,ANO,A,11,74
Jan Richter,ANO,A,11,74
Miloslava Rutová,ANO,A,11,74
Pavel Růžička,ANO,A,11,74
Jan Řehounek,ANO,M,11,74
Petr Sadovský,ANO,A,11,74
Jan Schiller,ANO,A,11,74
Pavel Staněk,ANO,A,11,74
Martin Stropnický,ANO,M,11,74
Jiří Strýček,ANO,A,11,74
Karla Šlechtová,ANO,A,11,74
Julius Špičák,ANO,A,11,74
David Štolpa,ANO,A,11,74
Dan Ťok,ANO,0,11,74
Karel Tureček,ANO,A,11,74
Helena Válková,ANO,A,11,74
Adam Vojtěch,ANO,A,11,74
Jan Volný,ANO,0,11,74
Radek Vondráček,ANO,A,11,74
Ivo Vondrák,ANO,A,11,74
Petr Vrána,ANO,A,11,74
Rostislav Vyzula,ANO,A,11,74
Radek Zlesák,ANO,A,11,74
Ivan Adamec,ODS,M,11,74
Jan Bauer,ODS,A,11,74
Martin Baxa,ODS,A,11,74
Petr Beitl,ODS,A,11,74
Marek Benda,ODS,A,11,74
Stanislav Blaha,ODS,A,11,74
Pavel Blažek,ODS,M,11,74
Jana Černochová,ODS,A,11,74
Petr Fiala,ODS,A,11,74
Jakub Janda,ODS,A,11,74
Václav Klaus,ODS,0,11,74
Karel Krejza,ODS,A,11,74
Martin Kupka,ODS,A,11,74
Zuzana Majerová Zahradníková,ODS,M,11,74
Jaroslav Martinů,ODS,A,11,74
Ilona Mauritzová,ODS,A,11,74
Vojtěch Munzar,ODS,A,11,74
Miroslava Němcová,ODS,A,11,74
Jan Skopeček,ODS,M,11,74
Zbyněk Stanjura,ODS,A,11,74
Bohuslav Svoboda,ODS,A,11,74
Jiří Ventruba,ODS,A,11,74
Veronika Vrecionová,ODS,A,11,74
Jan Zahradník,ODS,A,11,74
Pavel Žáček,ODS,A,11,74
Dana Balcarová,Piráti,A,11,74
Lukáš Bartoň,Piráti,A,11,74
Ivan Bartoš,Piráti,A,11,74
Lukáš Černohorský,Piráti,A,11,74
František Elfmark,Piráti,A,11,74
Mikuláš Ferjenčík,Piráti,A,11,74
Radek Holomčík,Piráti,A,11,74
Martin Jiránek,Piráti,A,11,74
Lukáš Kolářík,Piráti,A,11,74
František Kopřiva,Piráti,A,11,74
Lenka Kozlová,Piráti,A,11,74
Jan Lipavský,Piráti,M,11,74
Tomáš Martínek,Piráti,A,11,74
Jakub Michálek,Piráti,A,11,74
Mikuláš Peksa,Piráti,A,11,74
Vojtěch Pikal,Piráti,A,11,74
Ondřej Polanský,Piráti,A,11,74
Jan Pošvář,Piráti,A,11,74
Ondřej Profant,Piráti,A,11,74
Olga Richterová,Piráti,A,11,74
Petr Třešňák,Piráti,A,11,74
Tomáš Vymazal,Piráti,A,11,74
Marian Bojko,SPD,A,11,74
Jaroslav Dvořák,SPD,A,11,74
Radim Fiala,SPD,A,11,74
Jaroslav Holík,SPD,A,11,74
Jan Hrnčíř,SPD,A,11,74
Tereza Hyťhová,SPD,A,11,74
Monika Jarošová,SPD,A,11,74
Pavel Jelínek,SPD,A,11,74
Jiří Kobza,SPD,A,11,74
Jiří Kohoutek,SPD,A,11,74
Radek Koten,SPD,0,11,74
Jana Levová,SPD,A,11,74
Karla Maříková,SPD,A,11,74
Ivana Nevludová,SPD,A,11,74
Tomio Okamura,SPD,A,11,74
Zdeněk Podal,SPD,A,11,74
Miloslav Rozner,SPD,A,11,74
Radek Rozvoral,SPD,A,11,74
Lucie Šafránková,SPD,M,11,74
Lubomír Španěl,SPD,A,11,74
Radovan Vích,SPD,A,11,74
Lubomír Volný,SPD,M,11,74
Jiří Běhounek,ČSSD,A,11,74
Jan Birke,ČSSD,A,11,74
Petr Dolínek,ČSSD,0,11,74
