Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,51,8,7,12,26,332
ODS,24,9,0,12,0,3,26,332
Piráti,22,18,0,1,0,3,26,332
SPD,19,0,0,8,6,5,26,332
ČSSD,15,0,0,6,1,8,26,332
KSČM,15,1,0,6,4,4,26,332
KDU-ČSL,10,5,0,3,0,2,26,332
TOP09,7,2,0,1,0,4,26,332
STAN,6,1,0,3,0,2,26,332
Nezařaz,4,0,0,4,0,0,26,332
Celkem,200,36,51,52,18,43,26,332
