Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,66,4,1,7,27,107
ODS,23,22,0,0,0,1,27,107
Piráti,22,0,0,2,19,1,27,107
SPD,19,16,0,2,0,1,27,107
ČSSD,15,0,8,5,0,2,27,107
KSČM,15,0,11,3,1,0,27,107
KDU-ČSL,10,3,0,2,4,1,27,107
TOP09,7,0,0,1,6,0,27,107
STAN,6,0,0,1,4,1,27,107
Nezařaz,5,5,0,0,0,0,27,107
Celkem,200,46,85,20,35,14,27,107
