Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,73,0,5,0,23,227
ODS,25,23,0,0,1,1,23,227
Piráti,22,6,0,1,15,0,23,227
SPD,22,0,0,0,19,3,23,227
ČSSD,15,0,5,0,10,0,23,227
KSČM,15,0,2,0,13,0,23,227
KDU-ČSL,10,10,0,0,0,0,23,227
TOP09,7,7,0,0,0,0,23,227
STAN,6,5,0,0,1,0,23,227
Celkem,200,51,80,1,64,4,23,227
