Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,23,156
Andrej Babiš,ANO,N,23,156
Andrea Babišová,ANO,N,23,156
Margita Balaštíková,ANO,N,23,156
Josef Bělica,ANO,N,23,156
Stanislav Berkovec,ANO,N,23,156
Jiří Bláha,ANO,N,23,156
Richard Brabec,ANO,N,23,156
Milan Brázdil,ANO,N,23,156
Andrea Brzobohatá,ANO,N,23,156
Jaroslav Bžoch,ANO,N,23,156
Monika Červíčková,ANO,N,23,156
Klára Dostálová,ANO,N,23,156
Lenka Dražilová,ANO,N,23,156
Jaroslav Faltýnek,ANO,N,23,156
Kamal Farhan,ANO,N,23,156
Milan Feranec,ANO,N,23,156
Eva Fialová,ANO,N,23,156
Stanislav Fridrich,ANO,N,23,156
Josef Hájek,ANO,N,23,156
Milan Hnilička,ANO,N,23,156
Ivan Jáč,ANO,N,23,156
Miloslav Janulík,ANO,N,23,156
Aleš Juchelka,ANO,N,23,156
Pavel Juříček,ANO,N,23,156
Adam Kalous,ANO,Z,23,156
David Kasal,ANO,N,23,156
Tomáš Kohoutek,ANO,N,23,156
Martin Kolovratník,ANO,A,23,156
Barbora Kořanová,ANO,N,23,156
Josef Kott,ANO,N,23,156
Robert Králíček,ANO,N,23,156
Roman Kubíček,ANO,N,23,156
Jan Kubík,ANO,N,23,156
Jaroslav Kytýr,ANO,N,23,156
Taťána Malá,ANO,N,23,156
Přemysl Mališ,ANO,N,23,156
Jiří Mašek,ANO,Z,23,156
Eva Matyášová,ANO,N,23,156
Radka Maxová,ANO,N,23,156
Marcela Melková,ANO,N,23,156
Jana Mračková Vildumetzová,ANO,Z,23,156
Patrik Nacher,ANO,N,23,156
Marek Novák,ANO,N,23,156
Monika Oborná,ANO,N,23,156
Ladislav Okleštěk,ANO,N,23,156
Zuzana Ožanová,ANO,N,23,156
Jana Pastuchová,ANO,N,23,156
František Petrtýl,ANO,N,23,156
Pavel Plzák,ANO,N,23,156
Milan Pour,ANO,N,23,156
David Pražák,ANO,N,23,156
Věra Procházková,ANO,N,23,156
Pavel Pustějovský,ANO,N,23,156
Karel Rais,ANO,N,23,156
Michal Ratiborský,ANO,N,23,156
Jan Richter,ANO,N,23,156
Miloslava Rutová,ANO,N,23,156
Pavel Růžička,ANO,N,23,156
Jan Řehounek,ANO,Z,23,156
Petr Sadovský,ANO,N,23,156
Jan Schiller,ANO,N,23,156
Pavel Staněk,ANO,Z,23,156
Jiří Strýček,ANO,N,23,156
Karla Šlechtová,ANO,N,23,156
Julius Špičák,ANO,N,23,156
David Štolpa,ANO,N,23,156
Dan Ťok,ANO,N,23,156
Karel Tureček,ANO,N,23,156
Helena Válková,ANO,Z,23,156
Petr Venhoda,ANO,N,23,156
Adam Vojtěch,ANO,N,23,156
Jan Volný,ANO,N,23,156
Radek Vondráček,ANO,N,23,156
Ivo Vondrák,ANO,N,23,156
Petr Vrána,ANO,N,23,156
Rostislav Vyzula,ANO,N,23,156
Radek Zlesák,ANO,N,23,156
Ivan Adamec,ODS,A,23,156
Jan Bauer,ODS,A,23,156
Martin Baxa,ODS,A,23,156
Petr Beitl,ODS,A,23,156
Marek Benda,ODS,Z,23,156
Stanislav Blaha,ODS,A,23,156
Pavel Blažek,ODS,A,23,156
Jana Černochová,ODS,Z,23,156
Petr Fiala,ODS,A,23,156
Jakub Janda,ODS,A,23,156
Václav Klaus,ODS,Z,23,156
Karel Krejza,ODS,A,23,156
Martin Kupka,ODS,A,23,156
Zuzana Majerová Zahradníková,ODS,A,23,156
Jaroslav Martinů,ODS,A,23,156
Ilona Mauritzová,ODS,A,23,156
Vojtěch Munzar,ODS,A,23,156
Miroslava Němcová,ODS,A,23,156
Jan Skopeček,ODS,A,23,156
Zbyněk Stanjura,ODS,A,23,156
Bohuslav Svoboda,ODS,A,23,156
Jiří Ventruba,ODS,A,23,156
Veronika Vrecionová,ODS,M,23,156
Jan Zahradník,ODS,A,23,156
Pavel Žáček,ODS,A,23,156
Dana Balcarová,Piráti,A,23,156
Lukáš Bartoň,Piráti,A,23,156
Ivan Bartoš,Piráti,A,23,156
Lukáš Černohorský,Piráti,A,23,156
