Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,69,0,3,1,5,34,38
ODS,23,19,0,0,2,2,34,38
Piráti,22,22,0,0,0,0,34,38
SPD,19,18,0,0,0,1,34,38
ČSSD,15,7,0,2,4,2,34,38
KSČM,15,13,0,0,2,0,34,38
KDU-ČSL,10,5,0,0,4,1,34,38
TOP09,7,4,0,1,1,1,34,38
STAN,6,5,0,0,1,0,34,38
Nezařaz,5,2,0,0,2,1,34,38
Celkem,200,164,0,6,17,13,34,38
