Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,66,0,4,8,28,324
ODS,23,21,0,0,1,1,28,324
Piráti,22,21,0,0,1,0,28,324
SPD,19,17,0,0,0,2,28,324
ČSSD,15,0,9,1,3,2,28,324
KSČM,15,0,11,0,2,2,28,324
KDU-ČSL,10,9,0,0,0,1,28,324
TOP09,7,3,0,0,3,1,28,324
STAN,6,4,0,0,0,2,28,324
Nezařaz,5,4,0,0,0,1,28,324
Celkem,200,79,86,1,14,20,28,324
