Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,22,242
Andrej Babiš,ANO,Z,22,242
Andrea Babišová,ANO,N,22,242
Margita Balaštíková,ANO,N,22,242
Josef Bělica,ANO,N,22,242
Stanislav Berkovec,ANO,N,22,242
Jiří Bláha,ANO,N,22,242
Richard Brabec,ANO,Z,22,242
Milan Brázdil,ANO,N,22,242
Andrea Brzobohatá,ANO,N,22,242
Jaroslav Bžoch,ANO,N,22,242
Monika Červíčková,ANO,N,22,242
Klára Dostálová,ANO,N,22,242
Lenka Dražilová,ANO,N,22,242
Jaroslav Faltýnek,ANO,N,22,242
Kamal Farhan,ANO,N,22,242
Milan Feranec,ANO,N,22,242
Eva Fialová,ANO,N,22,242
Stanislav Fridrich,ANO,N,22,242
Josef Hájek,ANO,N,22,242
Milan Hnilička,ANO,N,22,242
Ivan Jáč,ANO,N,22,242
Miloslav Janulík,ANO,N,22,242
Aleš Juchelka,ANO,N,22,242
Pavel Juříček,ANO,Z,22,242
Adam Kalous,ANO,N,22,242
David Kasal,ANO,N,22,242
Tomáš Kohoutek,ANO,N,22,242
Martin Kolovratník,ANO,N,22,242
Barbora Kořanová,ANO,N,22,242
Josef Kott,ANO,Z,22,242
Robert Králíček,ANO,N,22,242
Roman Kubíček,ANO,N,22,242
Jan Kubík,ANO,N,22,242
Jaroslav Kytýr,ANO,N,22,242
Taťána Malá,ANO,N,22,242
Přemysl Mališ,ANO,Z,22,242
Jiří Mašek,ANO,N,22,242
Eva Matyášová,ANO,N,22,242
Radka Maxová,ANO,N,22,242
Marcela Melková,ANO,N,22,242
Jana Mračková Vildumetzová,ANO,N,22,242
Patrik Nacher,ANO,Z,22,242
Marek Novák,ANO,N,22,242
Monika Oborná,ANO,N,22,242
Ladislav Okleštěk,ANO,N,22,242
Zuzana Ožanová,ANO,N,22,242
Jana Pastuchová,ANO,N,22,242
František Petrtýl,ANO,N,22,242
Pavel Plzák,ANO,N,22,242
Milan Pour,ANO,N,22,242
David Pražák,ANO,N,22,242
Věra Procházková,ANO,Z,22,242
Pavel Pustějovský,ANO,N,22,242
Karel Rais,ANO,N,22,242
Michal Ratiborský,ANO,N,22,242
