Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,35,0,4,39,43,230
ODS,23,12,0,0,0,11,43,230
Piráti,22,10,0,0,1,11,43,230
SPD,20,9,0,0,0,11,43,230
ČSSD,14,0,5,1,2,6,43,230
KSČM,15,0,7,0,1,7,43,230
KDU-ČSL,10,5,0,0,0,5,43,230
TOP09,7,3,0,0,0,4,43,230
STAN,6,3,0,0,0,3,43,230
Nezařaz,5,1,0,0,2,2,43,230
Celkem,200,43,47,1,10,99,43,230
