Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,38,0,0,1,39,59,11
ODS,23,11,0,0,0,12,59,11
Piráti,22,11,0,1,0,10,59,11
SPD,19,11,0,0,0,8,59,11
ČSSD,14,8,0,0,0,6,59,11
KSČM,15,7,0,0,1,7,59,11
KDU-ČSL,10,6,0,0,0,4,59,11
TOP09,7,3,0,0,0,4,59,11
STAN,6,3,0,1,0,2,59,11
Nezařaz,6,3,0,0,0,3,59,11
Celkem,200,101,0,2,2,95,59,11
