Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,49,0,9,7,13,39,148
ODS,23,13,0,2,2,6,39,148
Piráti,22,18,0,1,1,2,39,148
SPD,19,12,0,1,2,4,39,148
ČSSD,15,5,0,3,3,4,39,148
KSČM,15,8,0,5,1,1,39,148
KDU-ČSL,10,6,0,2,2,0,39,148
TOP09,7,4,0,0,0,3,39,148
STAN,6,4,0,0,0,2,39,148
Nezařaz,5,2,0,1,1,1,39,148
Celkem,200,121,0,24,19,36,39,148
