Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,72,1,4,1,28,933
ODS,23,21,0,0,0,2,28,933
Piráti,22,21,0,0,0,1,28,933
SPD,19,0,0,0,17,2,28,933
ČSSD,15,0,7,3,3,2,28,933
KSČM,15,0,7,0,5,3,28,933
KDU-ČSL,10,0,6,0,2,2,28,933
TOP09,7,3,0,0,3,1,28,933
STAN,6,1,0,0,2,3,28,933
Nezařaz,5,2,0,0,2,1,28,933
Celkem,200,48,92,4,38,18,28,933
