Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,31,0,0,0,47,57,1
ODS,23,5,0,0,1,17,57,1
Piráti,22,15,0,0,0,7,57,1
SPD,19,7,0,1,0,11,57,1
ČSSD,14,6,0,0,0,8,57,1
KSČM,15,4,0,0,0,11,57,1
KDU-ČSL,10,4,0,0,1,5,57,1
TOP09,7,3,0,0,0,4,57,1
STAN,6,2,0,0,0,4,57,1
Nezařaz,6,4,0,0,1,1,57,1
Celkem,200,81,0,1,3,115,57,1
