Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,11,136
Andrej Babiš,ANO,A,11,136
Andrea Babišová,ANO,A,11,136
Margita Balaštíková,ANO,M,11,136
Josef Bělica,ANO,M,11,136
Stanislav Berkovec,ANO,A,11,136
Jiří Bláha,ANO,A,11,136
Richard Brabec,ANO,A,11,136
Milan Brázdil,ANO,A,11,136
Andrea Brzobohatá,ANO,A,11,136
Jaroslav Bžoch,ANO,A,11,136
Klára Dostálová,ANO,A,11,136
Lenka Dražilová,ANO,A,11,136
Jaroslav Faltýnek,ANO,A,11,136
Kamal Farhan,ANO,A,11,136
Milan Feranec,ANO,A,11,136
Eva Fialová,ANO,A,11,136
Stanislav Fridrich,ANO,A,11,136
Josef Hájek,ANO,A,11,136
Milan Hnilička,ANO,A,11,136
Ivan Jáč,ANO,A,11,136
Miloslav Janulík,ANO,0,11,136
Aleš Juchelka,ANO,Z,11,136
Pavel Juříček,ANO,A,11,136
Adam Kalous,ANO,A,11,136
David Kasal,ANO,A,11,136
Tomáš Kohoutek,ANO,A,11,136
Martin Kolovratník,ANO,A,11,136
Barbora Kořanová,ANO,A,11,136
Josef Kott,ANO,A,11,136
Robert Králíček,ANO,A,11,136
Roman Kubíček,ANO,A,11,136
Jan Kubík,ANO,A,11,136
Jaroslav Kytýr,ANO,A,11,136
Taťána Malá,ANO,A,11,136
Přemysl Mališ,ANO,M,11,136
Jiří Mašek,ANO,A,11,136
Eva Matyášová,ANO,A,11,136
Radka Maxová,ANO,0,11,136
Marcela Melková,ANO,A,11,136
Jana Mračková Vildumetzová,ANO,A,11,136
Patrik Nacher,ANO,0,11,136
Marek Novák,ANO,A,11,136
Monika Oborná,ANO,A,11,136
Ladislav Okleštěk,ANO,M,11,136
Zuzana Ožanová,ANO,A,11,136
Jana Pastuchová,ANO,A,11,136
Robert Pelikán,ANO,0,11,136
František Petrtýl,ANO,A,11,136
Pavel Plzák,ANO,A,11,136
Milan Pour,ANO,A,11,136
David Pražák,ANO,A,11,136
Věra Procházková,ANO,M,11,136
Pavel Pustějovský,ANO,A,11,136
Karel Rais,ANO,A,11,136
Michal Ratiborský,ANO,A,11,136
Jan Richter,ANO,A,11,136
Miloslava Rutová,ANO,A,11,136
Pavel Růžička,ANO,A,11,136
Jan Řehounek,ANO,M,11,136
Petr Sadovský,ANO,A,11,136
Jan Schiller,ANO,M,11,136
Pavel Staněk,ANO,A,11,136
Martin Stropnický,ANO,M,11,136
Jiří Strýček,ANO,A,11,136
Karla Šlechtová,ANO,0,11,136
Julius Špičák,ANO,M,11,136
David Štolpa,ANO,M,11,136
Dan Ťok,ANO,M,11,136
Karel Tureček,ANO,M,11,136
Helena Válková,ANO,A,11,136
Adam Vojtěch,ANO,A,11,136
Jan Volný,ANO,M,11,136
Radek Vondráček,ANO,0,11,136
Ivo Vondrák,ANO,M,11,136
Petr Vrána,ANO,A,11,136
Rostislav Vyzula,ANO,A,11,136
Radek Zlesák,ANO,A,11,136
Ivan Adamec,ODS,A,11,136
Jan Bauer,ODS,A,11,136
Martin Baxa,ODS,A,11,136
Petr Beitl,ODS,A,11,136
Marek Benda,ODS,0,11,136
Stanislav Blaha,ODS,A,11,136
Pavel Blažek,ODS,M,11,136
Jana Černochová,ODS,A,11,136
Petr Fiala,ODS,M,11,136
Jakub Janda,ODS,M,11,136
Václav Klaus,ODS,A,11,136
Karel Krejza,ODS,A,11,136
Martin Kupka,ODS,A,11,136
Zuzana Majerová Zahradníková,ODS,M,11,136
Jaroslav Martinů,ODS,A,11,136
Ilona Mauritzová,ODS,A,11,136
Vojtěch Munzar,ODS,A,11,136
Miroslava Němcová,ODS,A,11,136
Jan Skopeček,ODS,A,11,136
Zbyněk Stanjura,ODS,A,11,136
Bohuslav Svoboda,ODS,A,11,136
Jiří Ventruba,ODS,A,11,136
Veronika Vrecionová,ODS,A,11,136
Jan Zahradník,ODS,A,11,136
Pavel Žáček,ODS,0,11,136
Dana Balcarová,Piráti,A,11,136
Lukáš Bartoň,Piráti,A,11,136
Ivan Bartoš,Piráti,A,11,136
Lukáš Černohorský,Piráti,A,11,136
František Elfmark,Piráti,M,11,136
Mikuláš Ferjenčík,Piráti,A,11,136
Radek Holomčík,Piráti,A,11,136
Martin Jiránek,Piráti,A,11,136
Lukáš Kolářík,Piráti,A,11,136
František Kopřiva,Piráti,A,11,136
Lenka Kozlová,Piráti,A,11,136
Jan Lipavský,Piráti,0,11,136
Tomáš Martínek,Piráti,A,11,136
Jakub Michálek,Piráti,0,11,136
Mikuláš Peksa,Piráti,A,11,136
Vojtěch Pikal,Piráti,A,11,136
Ondřej Polanský,Piráti,A,11,136
Jan Pošvář,Piráti,A,11,136
Ondřej Profant,Piráti,A,11,136
Olga Richterová,Piráti,A,11,136
Petr Třešňák,Piráti,A,11,136
Tomáš Vymazal,Piráti,A,11,136
Marian Bojko,SPD,A,11,136
Jaroslav Dvořák,SPD,A,11,136
Radim Fiala,SPD,0,11,136
Jaroslav Holík,SPD,A,11,136
Jan Hrnčíř,SPD,M,11,136
Tereza Hyťhová,SPD,A,11,136
Monika Jarošová,SPD,A,11,136
Pavel Jelínek,SPD,A,11,136
Jiří Kobza,SPD,A,11,136
Jiří Kohoutek,SPD,A,11,136
Radek Koten,SPD,A,11,136
Jana Levová,SPD,M,11,136
Karla Maříková,SPD,A,11,136
Ivana Nevludová,SPD,A,11,136
Tomio Okamura,SPD,A,11,136
Zdeněk Podal,SPD,A,11,136
Miloslav Rozner,SPD,A,11,136
Radek Rozvoral,SPD,A,11,136
Lucie Šafránková,SPD,A,11,136
Lubomír Španěl,SPD,A,11,136
Radovan Vích,SPD,A,11,136
Lubomír Volný,SPD,M,11,136
Jiří Běhounek,ČSSD,A,11,136
Jan Birke,ČSSD,A,11,136
Petr Dolínek,ČSSD,A,11,136
Jaroslav Foldyna,ČSSD,A,11,136
Alena Gajdůšková,ČSSD,M,11,136
Jan Hamáček,ČSSD,0,11,136
Tomáš Hanzel,ČSSD,M,11,136
Milan Chovanec,ČSSD,M,11,136
Jan Chvojka,ČSSD,A,11,136
