Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,22,2,47,7,26,109
ODS,25,18,0,2,4,1,26,109
Piráti,22,1,0,0,18,3,26,109
SPD,22,17,0,3,0,2,26,109
ČSSD,15,1,8,0,3,3,26,109
KSČM,15,0,10,0,4,1,26,109
KDU-ČSL,10,3,0,0,4,3,26,109
TOP09,7,4,0,0,1,2,26,109
STAN,6,2,0,0,2,2,26,109
Celkem,200,46,40,7,83,24,26,109
