Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,0,12,140
Andrej Babiš,ANO,M,12,140
Andrea Babišová,ANO,A,12,140
Margita Balaštíková,ANO,0,12,140
Josef Bělica,ANO,A,12,140
Stanislav Berkovec,ANO,A,12,140
Jiří Bláha,ANO,A,12,140
Richard Brabec,ANO,A,12,140
Milan Brázdil,ANO,A,12,140
Andrea Brzobohatá,ANO,A,12,140
Jaroslav Bžoch,ANO,M,12,140
Klára Dostálová,ANO,A,12,140
Lenka Dražilová,ANO,A,12,140
Jaroslav Faltýnek,ANO,A,12,140
Kamal Farhan,ANO,A,12,140
Milan Feranec,ANO,A,12,140
Eva Fialová,ANO,A,12,140
Stanislav Fridrich,ANO,A,12,140
Josef Hájek,ANO,Z,12,140
Milan Hnilička,ANO,A,12,140
Ivan Jáč,ANO,A,12,140
Miloslav Janulík,ANO,A,12,140
Aleš Juchelka,ANO,A,12,140
Pavel Juříček,ANO,A,12,140
Adam Kalous,ANO,A,12,140
David Kasal,ANO,A,12,140
Tomáš Kohoutek,ANO,A,12,140
Martin Kolovratník,ANO,0,12,140
Barbora Kořanová,ANO,A,12,140
Josef Kott,ANO,A,12,140
Robert Králíček,ANO,M,12,140
Roman Kubíček,ANO,A,12,140
Jan Kubík,ANO,A,12,140
Jaroslav Kytýr,ANO,A,12,140
Taťána Malá,ANO,A,12,140
Přemysl Mališ,ANO,A,12,140
Jiří Mašek,ANO,A,12,140
Eva Matyášová,ANO,A,12,140
Radka Maxová,ANO,M,12,140
Marcela Melková,ANO,A,12,140
Jana Mračková Vildumetzová,ANO,A,12,140
Patrik Nacher,ANO,M,12,140
Marek Novák,ANO,A,12,140
Monika Oborná,ANO,Z,12,140
Ladislav Okleštěk,ANO,M,12,140
Zuzana Ožanová,ANO,Z,12,140
Jana Pastuchová,ANO,A,12,140
Robert Pelikán,ANO,A,12,140
František Petrtýl,ANO,A,12,140
Pavel Plzák,ANO,A,12,140
Milan Pour,ANO,A,12,140
David Pražák,ANO,A,12,140
Věra Procházková,ANO,Z,12,140
Pavel Pustějovský,ANO,A,12,140
Karel Rais,ANO,A,12,140
Michal Ratiborský,ANO,A,12,140
Jan Richter,ANO,A,12,140
Miloslava Rutová,ANO,A,12,140
Pavel Růžička,ANO,A,12,140
Jan Řehounek,ANO,M,12,140
Petr Sadovský,ANO,M,12,140
Jan Schiller,ANO,A,12,140
Pavel Staněk,ANO,A,12,140
Martin Stropnický,ANO,M,12,140
Jiří Strýček,ANO,0,12,140
Karla Šlechtová,ANO,M,12,140
Julius Špičák,ANO,A,12,140
David Štolpa,ANO,A,12,140
Dan Ťok,ANO,M,12,140
Karel Tureček,ANO,0,12,140
Helena Válková,ANO,A,12,140
Adam Vojtěch,ANO,A,12,140
Jan Volný,ANO,0,12,140
Radek Vondráček,ANO,0,12,140
Ivo Vondrák,ANO,A,12,140
Petr Vrána,ANO,A,12,140
Rostislav Vyzula,ANO,A,12,140
Radek Zlesák,ANO,A,12,140
Ivan Adamec,ODS,M,12,140
Jan Bauer,ODS,A,12,140
Martin Baxa,ODS,A,12,140
Petr Beitl,ODS,A,12,140
Marek Benda,ODS,Z,12,140
Stanislav Blaha,ODS,A,12,140
Pavel Blažek,ODS,Z,12,140
Jana Černochová,ODS,A,12,140
Petr Fiala,ODS,A,12,140
Jakub Janda,ODS,A,12,140
Václav Klaus,ODS,Z,12,140
Karel Krejza,ODS,A,12,140
Martin Kupka,ODS,A,12,140
Zuzana Majerová Zahradníková,ODS,A,12,140
Jaroslav Martinů,ODS,A,12,140
Ilona Mauritzová,ODS,A,12,140
Vojtěch Munzar,ODS,A,12,140
Miroslava Němcová,ODS,A,12,140
Jan Skopeček,ODS,0,12,140
Zbyněk Stanjura,ODS,Z,12,140
Bohuslav Svoboda,ODS,A,12,140
Jiří Ventruba,ODS,A,12,140
Veronika Vrecionová,ODS,A,12,140
Jan Zahradník,ODS,A,12,140
Pavel Žáček,ODS,A,12,140
Dana Balcarová,Piráti,M,12,140
Lukáš Bartoň,Piráti,Z,12,140
Ivan Bartoš,Piráti,Z,12,140
Lukáš Černohorský,Piráti,A,12,140
František Elfmark,Piráti,A,12,140
Mikuláš Ferjenčík,Piráti,A,12,140
Radek Holomčík,Piráti,M,12,140
Martin Jiránek,Piráti,A,12,140
Lukáš Kolářík,Piráti,M,12,140
František Kopřiva,Piráti,A,12,140
Lenka Kozlová,Piráti,M,12,140
Jan Lipavský,Piráti,M,12,140
Tomáš Martínek,Piráti,A,12,140
Jakub Michálek,Piráti,0,12,140
Mikuláš Peksa,Piráti,0,12,140
Vojtěch Pikal,Piráti,A,12,140
Ondřej Polanský,Piráti,A,12,140
Jan Pošvář,Piráti,A,12,140
Ondřej Profant,Piráti,A,12,140
Olga Richterová,Piráti,A,12,140
Petr Třešňák,Piráti,A,12,140
Tomáš Vymazal,Piráti,A,12,140
Marian Bojko,SPD,M,12,140
Jaroslav Dvořák,SPD,Z,12,140
Radim Fiala,SPD,0,12,140
Jaroslav Holík,SPD,A,12,140
Jan Hrnčíř,SPD,A,12,140
Tereza Hyťhová,SPD,A,12,140
Monika Jarošová,SPD,A,12,140
Pavel Jelínek,SPD,A,12,140
Jiří Kobza,SPD,M,12,140
Jiří Kohoutek,SPD,A,12,140
Radek Koten,SPD,M,12,140
Jana Levová,SPD,A,12,140
Karla Maříková,SPD,A,12,140
Ivana Nevludová,SPD,A,12,140
Tomio Okamura,SPD,M,12,140
Zdeněk Podal,SPD,A,12,140
Miloslav Rozner,SPD,A,12,140
Radek Rozvoral,SPD,A,12,140
Lucie Šafránková,SPD,A,12,140
Lubomír Španěl,SPD,A,12,140
Radovan Vích,SPD,M,12,140
Lubomír Volný,SPD,A,12,140
Jiří Běhounek,ČSSD,A,12,140
Jan Birke,ČSSD,M,12,140
Petr Dolínek,ČSSD,A,12,140
Jaroslav Foldyna,ČSSD,0,12,140
Alena Gajdůšková,ČSSD,M,12,140
Jan Hamáček,ČSSD,0,12,140
Tomáš Hanzel,ČSSD,N,12,140
Milan Chovanec,ČSSD,0,12,140
Jan Chvojka,ČSSD,N,12,140
Roman Onderka,ČSSD,0,12,140
Roman Sklenák,ČSSD,0,12,140
Antonín Staněk,ČSSD,A,12,140
Kateřina Valachová,ČSSD,Z,12,140
Ondřej Veselý,ČSSD,Z,12,140
Lubomír Zaorálek,ČSSD,0,12,140
Hana Aulická Jírovcová,KSČM,A,12,140
Alexander Černý,KSČM,A,12,140
Jiří Dolejš,KSČM,Z,12,140
Vojtěch Filip,KSČM,0,12,140
Miroslav Grebeníček,KSČM,A,12,140
Stanislav Grospič,KSČM,A,12,140
Vladimír Koníček,KSČM,A,12,140
Pavel Kováčik,KSČM,Z,12,140
Leo Luzar,KSČM,Z,12,140
Květa Matušovská,KSČM,A,12,140
Zdeněk Ondráček,KSČM,A,12,140
Daniel Pawlas,KSČM,A,12,140
Ivo Pojezný,KSČM,A,12,140
Jiří Valenta,KSČM,A,12,140
Miloslava Vostrá,KSČM,0,12,140
Jan Bartošek,KDU-ČSL,A,12,140
Pavel Bělobrádek,KDU-ČSL,A,12,140
Ondřej Benešík,KDU-ČSL,A,12,140
Jan Čižinský,KDU-ČSL,A,12,140
Pavla Golasowská,KDU-ČSL,A,12,140
Stanislav Juránek,KDU-ČSL,0,12,140
Marian Jurečka,KDU-ČSL,A,12,140
Vít Kaňkovský,KDU-ČSL,A,12,140
Jiří Mihola,KDU-ČSL,A,12,140
Marek Výborný,KDU-ČSL,A,12,140
Dominik Feri,TOP09,A,12,140
Miroslav Kalousek,TOP09,0,12,140
Helena Langšádlová,TOP09,0,12,140
Markéta Pekarová Adamová,TOP09,Z,12,140
Karel Schwarzenberg,TOP09,A,12,140
František Vácha,TOP09,M,12,140
Vlastimil Válek,TOP09,A,12,140
Jan Farský,STAN,A,12,140
Petr Gazdík,STAN,0,12,140
Věra Kovářová,STAN,0,12,140
Jana Krutáková,STAN,A,12,140
Petr Pávek,STAN,A,12,140
Vít Rakušan,STAN,A,12,140
