Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,46,2,23,7,26,141
ODS,25,22,0,1,0,2,26,141
Piráti,22,0,20,0,0,2,26,141
SPD,22,18,0,1,0,3,26,141
ČSSD,15,2,4,1,4,4,26,141
KSČM,15,14,0,1,0,0,26,141
KDU-ČSL,10,6,0,1,2,1,26,141
TOP09,7,0,4,0,0,3,26,141
STAN,6,0,4,1,0,1,26,141
Celkem,200,62,78,8,29,23,26,141
