Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,0,4,34
Andrej Babiš,ANO,M,4,34
Andrea Babišová,ANO,A,4,34
Margita Balaštíková,ANO,A,4,34
Josef Bělica,ANO,A,4,34
Stanislav Berkovec,ANO,A,4,34
Jiří Bláha,ANO,A,4,34
Richard Brabec,ANO,A,4,34
Milan Brázdil,ANO,M,4,34
Andrea Brzobohatá,ANO,A,4,34
Jaroslav Bžoch,ANO,A,4,34
Klára Dostálová,ANO,A,4,34
Lenka Dražilová,ANO,A,4,34
Jaroslav Faltýnek,ANO,A,4,34
Kamal Farhan,ANO,A,4,34
Milan Feranec,ANO,A,4,34
Eva Fialová,ANO,A,4,34
Stanislav Fridrich,ANO,A,4,34
Josef Hájek,ANO,A,4,34
Milan Hnilička,ANO,M,4,34
Ivan Jáč,ANO,A,4,34
Miloslav Janulík,ANO,A,4,34
Aleš Juchelka,ANO,A,4,34
Pavel Juříček,ANO,A,4,34
Adam Kalous,ANO,A,4,34
David Kasal,ANO,A,4,34
Tomáš Kohoutek,ANO,A,4,34
Martin Kolovratník,ANO,A,4,34
Barbora Kořanová,ANO,A,4,34
Josef Kott,ANO,A,4,34
Robert Králíček,ANO,A,4,34
Roman Kubíček,ANO,A,4,34
Jan Kubík,ANO,A,4,34
Jaroslav Kytýr,ANO,A,4,34
Taťána Malá,ANO,A,4,34
Přemysl Mališ,ANO,A,4,34
Jiří Mašek,ANO,A,4,34
Eva Matyášová,ANO,A,4,34
Radka Maxová,ANO,A,4,34
Marcela Melková,ANO,A,4,34
Jana Mračková Vildumetzová,ANO,A,4,34
Patrik Nacher,ANO,A,4,34
Marek Novák,ANO,A,4,34
Monika Oborná,ANO,A,4,34
Ladislav Okleštěk,ANO,A,4,34
Zuzana Ožanová,ANO,A,4,34
Jana Pastuchová,ANO,A,4,34
Robert Pelikán,ANO,A,4,34
František Petrtýl,ANO,A,4,34
Pavel Plzák,ANO,A,4,34
Milan Pour,ANO,A,4,34
David Pražák,ANO,A,4,34
Věra Procházková,ANO,A,4,34
Pavel Pustějovský,ANO,A,4,34
Karel Rais,ANO,A,4,34
Michal Ratiborský,ANO,A,4,34
Jan Richter,ANO,A,4,34
Miloslava Rutová,ANO,A,4,34
Pavel Růžička,ANO,A,4,34
Jan Řehounek,ANO,A,4,34
Petr Sadovský,ANO,A,4,34
Jan Schiller,ANO,A,4,34
Pavel Staněk,ANO,A,4,34
Martin Stropnický,ANO,A,4,34
Jiří Strýček,ANO,A,4,34
Karla Šlechtová,ANO,A,4,34
Julius Špičák,ANO,0,4,34
David Štolpa,ANO,A,4,34
Dan Ťok,ANO,0,4,34
Karel Tureček,ANO,A,4,34
Helena Válková,ANO,0,4,34
Adam Vojtěch,ANO,A,4,34
Jan Volný,ANO,0,4,34
Radek Vondráček,ANO,0,4,34
Ivo Vondrák,ANO,A,4,34
Petr Vrána,ANO,A,4,34
Rostislav Vyzula,ANO,A,4,34
Radek Zlesák,ANO,A,4,34
Ivan Adamec,ODS,A,4,34
Jan Bauer,ODS,A,4,34
Martin Baxa,ODS,A,4,34
Petr Beitl,ODS,0,4,34
Marek Benda,ODS,M,4,34
Stanislav Blaha,ODS,0,4,34
Pavel Blažek,ODS,0,4,34
Jana Černochová,ODS,A,4,34
Petr Fiala,ODS,A,4,34
Jakub Janda,ODS,A,4,34
Václav Klaus,ODS,0,4,34
Karel Krejza,ODS,A,4,34
Martin Kupka,ODS,A,4,34
Zuzana Majerová Zahradníková,ODS,Z,4,34
Jaroslav Martinů,ODS,A,4,34
Ilona Mauritzová,ODS,0,4,34
Vojtěch Munzar,ODS,A,4,34
Miroslava Němcová,ODS,A,4,34
Jan Skopeček,ODS,0,4,34
Zbyněk Stanjura,ODS,A,4,34
Bohuslav Svoboda,ODS,A,4,34
Jiří Ventruba,ODS,0,4,34
Veronika Vrecionová,ODS,0,4,34
Jan Zahradník,ODS,M,4,34
Pavel Žáček,ODS,A,4,34
Dana Balcarová,Piráti,A,4,34
Lukáš Bartoň,Piráti,A,4,34
Ivan Bartoš,Piráti,A,4,34
Lukáš Černohorský,Piráti,A,4,34
František Elfmark,Piráti,M,4,34
Mikuláš Ferjenčík,Piráti,A,4,34
Radek Holomčík,Piráti,A,4,34
Martin Jiránek,Piráti,A,4,34
Lukáš Kolářík,Piráti,A,4,34
František Kopřiva,Piráti,A,4,34
Lenka Kozlová,Piráti,A,4,34
Jan Lipavský,Piráti,A,4,34
Tomáš Martínek,Piráti,A,4,34
Jakub Michálek,Piráti,A,4,34
Mikuláš Peksa,Piráti,A,4,34
Vojtěch Pikal,Piráti,0,4,34
Ondřej Polanský,Piráti,A,4,34
Jan Pošvář,Piráti,A,4,34
Ondřej Profant,Piráti,A,4,34
Olga Richterová,Piráti,A,4,34
Petr Třešňák,Piráti,A,4,34
