Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,0,0,70,7,27,12
ODS,24,22,0,0,0,2,27,12
Piráti,22,20,0,0,0,2,27,12
SPD,19,18,0,0,0,1,27,12
ČSSD,15,2,1,1,10,1,27,12
KSČM,15,13,0,0,1,1,27,12
KDU-ČSL,10,9,0,0,1,0,27,12
TOP09,7,5,0,0,1,1,27,12
STAN,6,5,0,0,0,1,27,12
Nezařaz,4,4,0,0,0,0,27,12
Celkem,200,99,1,1,83,16,27,12
