Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,74,0,1,0,3,26,21
ODS,25,17,0,0,7,1,26,21
Piráti,22,20,0,0,0,2,26,21
SPD,22,0,0,1,21,0,26,21
ČSSD,15,11,0,0,1,3,26,21
KSČM,15,10,0,3,2,0,26,21
KDU-ČSL,10,8,0,0,0,2,26,21
TOP09,7,5,0,0,0,2,26,21
STAN,6,3,0,0,0,3,26,21
Celkem,200,148,0,5,31,16,26,21
