Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,2,6
Andrej Babiš,ANO,0,2,6
Andrea Babišová,ANO,A,2,6
Margita Balaštíková,ANO,A,2,6
Josef Bělica,ANO,A,2,6
Stanislav Berkovec,ANO,A,2,6
Jiří Bláha,ANO,A,2,6
Richard Brabec,ANO,A,2,6
Milan Brázdil,ANO,Z,2,6
Andrea Brzobohatá,ANO,A,2,6
Jaroslav Bžoch,ANO,A,2,6
Klára Dostálová,ANO,A,2,6
Lenka Dražilová,ANO,A,2,6
Jaroslav Faltýnek,ANO,A,2,6
Kamal Farhan,ANO,A,2,6
Milan Feranec,ANO,A,2,6
Eva Fialová,ANO,A,2,6
Stanislav Fridrich,ANO,A,2,6
Josef Hájek,ANO,A,2,6
Milan Hnilička,ANO,A,2,6
Ivan Jáč,ANO,A,2,6
Miloslav Janulík,ANO,A,2,6
Aleš Juchelka,ANO,A,2,6
Pavel Juříček,ANO,A,2,6
Adam Kalous,ANO,A,2,6
David Kasal,ANO,A,2,6
Tomáš Kohoutek,ANO,Z,2,6
Martin Kolovratník,ANO,A,2,6
Barbora Kořanová,ANO,A,2,6
Josef Kott,ANO,A,2,6
Robert Králíček,ANO,A,2,6
Roman Kubíček,ANO,A,2,6
Jan Kubík,ANO,A,2,6
Jaroslav Kytýr,ANO,A,2,6
Taťána Malá,ANO,A,2,6
Přemysl Mališ,ANO,A,2,6
Jiří Mašek,ANO,A,2,6
Eva Matyášová,ANO,A,2,6
Radka Maxová,ANO,A,2,6
Marcela Melková,ANO,A,2,6
Jana Mračková Vildumetzová,ANO,A,2,6
Patrik Nacher,ANO,A,2,6
Marek Novák,ANO,A,2,6
Monika Oborná,ANO,A,2,6
Ladislav Okleštěk,ANO,A,2,6
Zuzana Ožanová,ANO,A,2,6
Jana Pastuchová,ANO,A,2,6
Robert Pelikán,ANO,A,2,6
František Petrtýl,ANO,A,2,6
Pavel Plzák,ANO,A,2,6
Milan Pour,ANO,A,2,6
David Pražák,ANO,A,2,6
Věra Procházková,ANO,A,2,6
Pavel Pustějovský,ANO,A,2,6
Karel Rais,ANO,A,2,6
Michal Ratiborský,ANO,A,2,6
Jan Richter,ANO,A,2,6
Miloslava Rutová,ANO,A,2,6
Pavel Růžička,ANO,A,2,6
Jan Řehounek,ANO,A,2,6
Petr Sadovský,ANO,A,2,6
Jan Schiller,ANO,A,2,6
Pavel Staněk,ANO,A,2,6
Martin Stropnický,ANO,Z,2,6
Jiří Strýček,ANO,A,2,6
Karla Šlechtová,ANO,M,2,6
Julius Špičák,ANO,A,2,6
David Štolpa,ANO,A,2,6
Dan Ťok,ANO,A,2,6
Karel Tureček,ANO,A,2,6
Helena Válková,ANO,A,2,6
Adam Vojtěch,ANO,Z,2,6
Jan Volný,ANO,A,2,6
Radek Vondráček,ANO,A,2,6
Ivo Vondrák,ANO,A,2,6
Petr Vrána,ANO,A,2,6
Rostislav Vyzula,ANO,A,2,6
Radek Zlesák,ANO,A,2,6
Ivan Adamec,ODS,A,2,6
Jan Bauer,ODS,Z,2,6
Martin Baxa,ODS,A,2,6
Petr Beitl,ODS,A,2,6
Marek Benda,ODS,A,2,6
Stanislav Blaha,ODS,A,2,6
Pavel Blažek,ODS,A,2,6
Jana Černochová,ODS,A,2,6
Petr Fiala,ODS,A,2,6
Jakub Janda,ODS,A,2,6
Václav Klaus,ODS,A,2,6
Karel Krejza,ODS,A,2,6
Martin Kupka,ODS,A,2,6
Zuzana Majerová Zahradníková,ODS,A,2,6
Jaroslav Martinů,ODS,A,2,6
Ilona Mauritzová,ODS,A,2,6
Vojtěch Munzar,ODS,A,2,6
Miroslava Němcová,ODS,A,2,6
Jan Skopeček,ODS,A,2,6
Zbyněk Stanjura,ODS,Z,2,6
Bohuslav Svoboda,ODS,A,2,6
Jiří Ventruba,ODS,A,2,6
Veronika Vrecionová,ODS,A,2,6
Jan Zahradník,ODS,A,2,6
Pavel Žáček,ODS,A,2,6
Dana Balcarová,Piráti,A,2,6
Lukáš Bartoň,Piráti,A,2,6
Ivan Bartoš,Piráti,A,2,6
Lukáš Černohorský,Piráti,A,2,6
František Elfmark,Piráti,A,2,6
Mikuláš Ferjenčík,Piráti,A,2,6
Radek Holomčík,Piráti,A,2,6
Martin Jiránek,Piráti,A,2,6
Lukáš Kolářík,Piráti,A,2,6
František Kopřiva,Piráti,A,2,6
Lenka Kozlová,Piráti,A,2,6
Jan Lipavský,Piráti,A,2,6
Tomáš Martínek,Piráti,A,2,6
Jakub Michálek,Piráti,A,2,6
Mikuláš Peksa,Piráti,A,2,6
Vojtěch Pikal,Piráti,A,2,6
Ondřej Polanský,Piráti,A,2,6
Jan Pošvář,Piráti,A,2,6
Ondřej Profant,Piráti,A,2,6
Olga Richterová,Piráti,A,2,6
Petr Třešňák,Piráti,A,2,6
Tomáš Vymazal,Piráti,A,2,6
Marian Bojko,SPD,A,2,6
Jaroslav Dvořák,SPD,A,2,6
Radim Fiala,SPD,A,2,6
Jaroslav Holík,SPD,A,2,6
Jan Hrnčíř,SPD,A,2,6
Tereza Hyťhová,SPD,A,2,6
Monika Jarošová,SPD,A,2,6
Pavel Jelínek,SPD,A,2,6
Jiří Kobza,SPD,A,2,6
Jiří Kohoutek,SPD,M,2,6
Radek Koten,SPD,A,2,6
Jana Levová,SPD,A,2,6
Karla Maříková,SPD,A,2,6
Ivana Nevludová,SPD,A,2,6
Tomio Okamura,SPD,A,2,6
Zdeněk Podal,SPD,A,2,6
Miloslav Rozner,SPD,A,2,6
Radek Rozvoral,SPD,A,2,6
Lucie Šafránková,SPD,A,2,6
Lubomír Španěl,SPD,A,2,6
Radovan Vích,SPD,A,2,6
Lubomír Volný,SPD,A,2,6
Jiří Běhounek,ČSSD,A,2,6
Jan Birke,ČSSD,M,2,6
Petr Dolínek,ČSSD,A,2,6
Jaroslav Foldyna,ČSSD,0,2,6
Alena Gajdůšková,ČSSD,A,2,6
Jan Hamáček,ČSSD,A,2,6
Tomáš Hanzel,ČSSD,A,2,6
Milan Chovanec,ČSSD,M,2,6
Jan Chvojka,ČSSD,A,2,6
Roman Onderka,ČSSD,A,2,6
Bohuslav Sobotka,ČSSD,A,2,6
Antonín Staněk,ČSSD,A,2,6
Kateřina Valachová,ČSSD,A,2,6
Ondřej Veselý,ČSSD,A,2,6
Lubomír Zaorálek,ČSSD,A,2,6
Hana Aulická Jírovcová,KSČM,A,2,6
Alexander Černý,KSČM,A,2,6
Jiří Dolejš,KSČM,A,2,6
Vojtěch Filip,KSČM,A,2,6
Miroslav Grebeníček,KSČM,A,2,6
Stanislav Grospič,KSČM,Z,2,6
Vladimír Koníček,KSČM,A,2,6
Pavel Kováčik,KSČM,M,2,6
Leo Luzar,KSČM,A,2,6
Květa Matušovská,KSČM,A,2,6
Zdeněk Ondráček,KSČM,A,2,6
Daniel Pawlas,KSČM,A,2,6
Ivo Pojezný,KSČM,A,2,6
Jiří Valenta,KSČM,A,2,6
Miloslava Vostrá,KSČM,A,2,6
Jan Bartošek,KDU-ČSL,A,2,6
Pavel Bělobrádek,KDU-ČSL,Z,2,6
Ondřej Benešík,KDU-ČSL,A,2,6
Jan Čižinský,KDU-ČSL,A,2,6
Pavla Golasowská,KDU-ČSL,A,2,6
Stanislav Juránek,KDU-ČSL,A,2,6
Marian Jurečka,KDU-ČSL,M,2,6
Vít Kaňkovský,KDU-ČSL,A,2,6
Jiří Mihola,KDU-ČSL,A,2,6
Marek Výborný,KDU-ČSL,A,2,6
Dominik Feri,TOP09,A,2,6
Miroslav Kalousek,TOP09,M,2,6
Helena Langšádlová,TOP09,A,2,6
Markéta Pekarová Adamová,TOP09,A,2,6
Karel Schwarzenberg,TOP09,Z,2,6
František Vácha,TOP09,M,2,6
Vlastimil Válek,TOP09,A,2,6
Jan Farský,STAN,A,2,6
Petr Gazdík,STAN,A,2,6
Věra Kovářová,STAN,A,2,6
Jana Krutáková,STAN,A,2,6
Petr Pávek,STAN,A,2,6
Vít Rakušan,STAN,A,2,6
