Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,0,37,1
Andrej Babiš,ANO,M,37,1
Andrea Babišová,ANO,M,37,1
Ondřej Babka,ANO,A,37,1
Margita Balaštíková,ANO,M,37,1
Josef Bělica,ANO,A,37,1
Stanislav Berkovec,ANO,A,37,1
Jiří Bláha,ANO,M,37,1
Richard Brabec,ANO,A,37,1
Milan Brázdil,ANO,A,37,1
Andrea Brzobohatá,ANO,A,37,1
Jaroslav Bžoch,ANO,A,37,1
Monika Červíčková,ANO,M,37,1
Klára Dostálová,ANO,Z,37,1
Lenka Dražilová,ANO,A,37,1
Jaroslav Faltýnek,ANO,0,37,1
Kamal Farhan,ANO,A,37,1
Milan Feranec,ANO,A,37,1
Eva Fialová,ANO,0,37,1
Stanislav Fridrich,ANO,A,37,1
Josef Hájek,ANO,A,37,1
Milan Hnilička,ANO,0,37,1
Ivan Jáč,ANO,A,37,1
Miloslav Janulík,ANO,A,37,1
Aleš Juchelka,ANO,A,37,1
Pavel Juříček,ANO,A,37,1
Iva Kalátová,ANO,A,37,1
Adam Kalous,ANO,A,37,1
David Kasal,ANO,0,37,1
Tomáš Kohoutek,ANO,A,37,1
Martin Kolovratník,ANO,A,37,1
Barbora Kořanová,ANO,A,37,1
Josef Kott,ANO,A,37,1
Robert Králíček,ANO,A,37,1
Roman Kubíček,ANO,A,37,1
Jan Kubík,ANO,A,37,1
Jaroslav Kytýr,ANO,A,37,1
Taťána Malá,ANO,0,37,1
Přemysl Mališ,ANO,A,37,1
Jiří Mašek,ANO,A,37,1
Eva Matyášová,ANO,A,37,1
Marcela Melková,ANO,0,37,1
Jana Mračková Vildumetzová,ANO,A,37,1
Patrik Nacher,ANO,0,37,1
Marek Novák,ANO,A,37,1
Monika Oborná,ANO,0,37,1
Ladislav Okleštěk,ANO,M,37,1
Zuzana Ožanová,ANO,A,37,1
Jana Pastuchová,ANO,A,37,1
František Petrtýl,ANO,0,37,1
Pavel Plzák,ANO,0,37,1
Milan Pour,ANO,A,37,1
David Pražák,ANO,A,37,1
Věra Procházková,ANO,A,37,1
Pavel Pustějovský,ANO,A,37,1
Karel Rais,ANO,A,37,1
Michal Ratiborský,ANO,0,37,1
Jan Richter,ANO,A,37,1
Miloslava Rutová,ANO,A,37,1
Pavel Růžička,ANO,A,37,1
Jan Řehounek,ANO,A,37,1
Petr Sadovský,ANO,0,37,1
Jan Schiller,ANO,A,37,1
Pavel Staněk,ANO,0,37,1
Jiří Strýček,ANO,A,37,1
Karla Šlechtová,ANO,A,37,1
Julius Špičák,ANO,0,37,1
David Štolpa,ANO,A,37,1
Karel Tureček,ANO,A,37,1
Helena Válková,ANO,0,37,1
Petr Venhoda,ANO,A,37,1
Adam Vojtěch,ANO,A,37,1
